iso3,year,g.whoregion,newinc,c.newinc,newrel.hivpos,newrel.hivtest,newrel.art,hivtest.f,hivtest.p,hivtest.pos.f,hivtest.pos.p,hiv.art.f,hiv.art.p,newrel.tbhiv.flg,c.notified,tbhiv.surv.prev,tbhiv.surv.yr,tbhiv.sentin.prev,tbhiv.sentin.yr,hivtest.coverage,tbhiv.surv,tbhiv.surv.lo,tbhiv.surv.hi,tbhiv.sentin,tbhiv.sentin.lo,tbhiv.sentin.hi,tbhiv.routine,tbhiv.routine.ok,tbhiv.routine.sd,tbhiv.surv.sd,tbhiv.sentin.sd,tbhiv,tbhiv.sd,itbhiv
ASM,2007,WPR,5.13989069165796,3,,,,3,3,0,0,0,0,,3,,,,,1,,,,,,,0,0,0.180509751576202,,,0,0.180509751576202,0
ASM,2008,WPR,5.21829883457993,3,,,,3,3,0,0,0,0,,3,1,2008,,,1,,,,,,,0,0,0.180509751576202,,,0,0.180509751576202,0
ASM,2009,WPR,7.0577856197618,4,,,,4,4,0,0,0,0,,4,,,,,1,,,,,,,0,0,0.153664447861346,,,0,0.153664447861346,0
ASM,2010,WPR,7.13215890450039,4,,,,3,4,0,0,0,0,,4,,,,,0.75,,,,,,,0,0,0.153664447861346,,,0,0.153664447861346,0
ASM,2011,WPR,5.38068334678504,3,,,,,3,,0,,0,,3,,,,,,,,,,,,,,,,,,,0
ASM,2012,WPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ASM,2013,WPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ASM,2014,WPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ASM,2015,WPR,7.16768806221553,4,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,0
ASM,2016,WPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ASM,2017,WPR,8.99005699696136,5,0,5,0,,,,,,,0,5,,,,,1,,,,,,,0,0,0.13311830359821,,,0,0.13311830359821,0
ASM,2018,WPR,0,0,0,0,0,,,,,,,1,1,,,,,0,,,,,,,,,,,,,,
ASM,2019,WPR,1.8079259473532,1,0,0,0,,,,,,,0,2,,,,,0,,,,,,,,,,,,,,
ASM,2020,WPR,5.43507799336921,3,0,0,0,,,,,,,0,3,,,,,0,,,,,,,,,,,,,,
ATG,2000,AMR,5.26267317483916,4,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
ATG,2001,AMR,1.29513547117028,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
ATG,2002,AMR,5.10868732279241,4,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
ATG,2003,AMR,1.26085914942442,1,,,,0,,,,0,,,1,,,,,0,,,,,,,,,,,,,,
ATG,2004,AMR,,,,,,4,,2,,2,,,,,,,,,,,,,,,0.5,,,,,,,
ATG,2005,AMR,7.36539736318774,6,,,,6,6,3,3,3,3,,6,,,,,1,,,,,,,0.5,0.5,0.194838138389273,,,0.5,0.194838138389273,0.5
ATG,2006,AMR,4.8358822462673,4,,,,4,4,3,3,3,3,,4,,,,,1,,,,,,,0.75,0.75,0.203971960996696,,,0.75,0.203971960996696,0.75
ATG,2007,AMR,2.38013066917374,2,,,,2,2,0,0,,0,,2,,,,,1,,,,,,,0,0,0.214766866579485,,,0,0.214766866579485,0
ATG,2008,AMR,1.17104246199967,1,,,,1,1,0,0,0,,,1,,,0,2008,1,,,,,,,0,0,0.248724489795918,,,0,0.248724489795918,0
ATG,2009,AMR,3.45849232791119,3,,,,4,4,0,0,0,0,,4,0,2009,,,1,,,,,,,0,0,0.180509751576202,,,0,0.180509751576202,0
ATG,2010,AMR,7.95183460184028,7,,,,6,6,5,5,5,5,,7,,,0.8,2010,0.857142857142857,,,,0.8,0.64,0.96,0.833333333333333,0.833333333333333,0.146712474536045,,0.0816326530612245,0.829541815948216,0.0717558643510187,0.829541815948216
ATG,2011,AMR,6.72268907563025,6,,,,6,8,4,5,4,5,,8,,,,,0.75,,,,,,,0.666666666666667,0.666666666666667,0.187232152092792,,,0.666666666666667,0.187232152092792,0.666666666666667
ATG,2012,AMR,3.31832712068756,3,,,,4,4,2,2,2,2,,4,,,,,1,,,,,,,0.5,0.5,0.228902274818914,,,0.5,0.228902274818914,0.5
ATG,2013,AMR,10.9277674571085,10,,,,9,10,4,5,4,5,,11,,,,,0.818181818181818,,,,,,,0.444444444444444,0.444444444444444,0.157160628896232,,,0.444444444444444,0.157160628896232,0.444444444444444
ATG,2014,AMR,3.24107084980878,3,,,,,3,,1,,1,,3,,,,,1,,,,,,,0.333333333333333,0.333333333333333,0.228902274818914,,,0.333333333333333,0.228902274818914,0.333333333333333
ATG,2015,AMR,,,0,2,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.166666666666667
ATG,2016,AMR,3.17393144308083,3,0,2,0,,,,,,,0,3,,,,,0.666666666666667,,,,,,,0,0,0.180509751576202,,,0,0.180509751576202,0
ATG,2017,AMR,1.0479434110558,1,0,1,0,,,,,,,1,1,,,,,1,,,,,,,0,0,0.248724489795918,,,0,0.248724489795918,0
ATG,2018,AMR,5.19307866475561,5,0,5,0,,,,,,,1,6,,,0,2018,0.833333333333333,,,,,,,0,0,0.13311830359821,,,0,0.13311830359821,0
ATG,2019,AMR,0,0,0,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,0
ATG,2020,AMR,2.04231680418267,2,0,2,0,,,,,,,1,2,,,,,1,,,,,,,0,0,0.214766866579485,,,0,0.214766866579485,0
AUS,2000,WPR,5.49194968636913,1043,,,,,,,,,,,1043,,,,,,,,,,,,,,,,,,,
AUS,2001,WPR,5.10558240212025,980,,,,,,,,,,,1012,,,,,,,,,,,,,,,,,,,
AUS,2002,WPR,5.22128184170125,1013,,,,,,,,,,,1013,,,,,,,,,,,,,,,,,,,
AUS,2003,WPR,4.83587503833922,949,,,,190,316,12,,12,,,949,,,,,0.200210748155954,,,,,,,0.0631578947368421,,,,,,,
AUS,2004,WPR,5.38741770857783,1071,,,,211,,23,,,,,1082,,,,,0.195009242144177,,,,,,,0.109004739336493,,,,,,,
AUS,2005,WPR,5.18372411724672,1046,,,,448,224,22,18,0,,,1073,,,,,0.417520969245107,,,,,,,0.0491071428571429,,,,,,,
AUS,2006,WPR,5.66590179428343,1163,,,,423,439,15,22,,1,,1203,,,,,0.351620947630923,,,,,,,0.0354609929078014,,,,,,,
AUS,2007,WPR,5.35466555595604,1120,,,,575,460,20,15,10,,,1133,,,,,0.507502206531333,,,,,,,0.0347826086956522,,,,,,,
AUS,2008,WPR,5.69559024901824,1215,,,,440,725,17,17,,10,,1227,,,,,0.358598207008965,,,,,,,0.0386363636363636,,,,,,,
AUS,2009,WPR,5.94919224313604,1294,,,,648,297,23,15,,,,1314,,,,,0.493150684931507,,,,,,,0.0354938271604938,,,,,,,
AUS,2010,WPR,5.67374298720627,1257,,,,686,564,24,28,,,,1281,,,,,0.53551912568306,,,,,,,0.0349854227405248,,,,,,,
AUS,2011,WPR,5.49738171112062,1239,,,,750,709,19,17,,,,1268,,,,,0.591482649842271,,,,,,,0.0253333333333333,,,,,,,
AUS,2012,WPR,5.69770691528287,1305,,,,1026,740,12,8,,,,1325,,,,,0.774339622641509,,,,,,,0.0116959064327485,0.0116959064327485,0.00317350431155016,,,0.0116959064327485,0.00317350431155016,0.0116959064327485
AUS,2013,WPR,5.37520847208538,1250,,,,1008,975,26,20,,,,1256,,,,,0.802547770700637,,,,,,,0.0257936507936508,0.0257936507936508,0.00468720066275394,,,0.0257936507936508,0.00468720066275394,0.0257936507936508
AUS,2014,WPR,5.63644680766486,1330,,,,,1069,,17,,,,1343,,,,,0.795979151154133,,,,,,,0.0159027128157156,0.0159027128157156,0.00363144387254166,,,0.0159027128157156,0.00363144387254166,0.0159027128157156
AUS,2015,WPR,5.23973697857462,1254,21,986,,,,,,,,,1254,,,,,0.78628389154705,,,,,,,0.0212981744421907,0.0212981744421907,0.00432065781700228,,,0.0212981744421907,0.00432065781700228,0.0212981744421907
AUS,2016,WPR,5.67125436523785,1376,21,1140,,,,,,,,1,1376,,,,,0.828488372093023,,,,,,,0.0184210526315789,0.0184210526315789,0.00380429934196758,,,0.0184210526315789,0.00380429934196758,0.0184210526315789
AUS,2017,WPR,5.83291528739982,1434,26,1268,,,,,,,,1,1434,,,,,0.884239888423989,,,,,,,0.0205047318611987,0.0205047318611987,0.00391094830361704,,,0.0205047318611987,0.00391094830361704,0.0205047318611987
AUS,2018,WPR,5.77552881131384,1438,23,1267,,,,,,,,1,1438,,,,,0.881084840055633,,,,,,,0.0181531176006314,0.0181531176006314,0.00370835427986004,,,0.0181531176006314,0.00370835427986004,0.0181531176006314
AUS,2019,WPR,5.95956069070594,1502,18,1245,,,,,,,,1,1502,,,,,0.828894806924101,,,,,,,0.0144578313253012,0.0144578313253012,0.00328850515280801,,,0.0144578313253012,0.00328850515280801,0.0144578313253012
AUS,2020,WPR,6.31767654131406,1611,19,1443,,,,,,,,1,1611,,,,,0.895716945996276,,,,,,,0.0131670131670132,0.0131670131670132,0.00300268799842155,,,0.0131670131670132,0.00300268799842155,0.0131670131670132
AUT,2000,EUR,14.6853323643906,1185,,,,,,,,,,,1215,,,,,,,,,,,,,,,,,,,
AUT,2001,EUR,12.509640017511,1013,,,,,,,,,,,1013,,,,,,,,,,,,,,,,,,,
AUT,2002,EUR,12.8343776427108,1044,,,,,,,,,,,1044,,,,,,,,,,,,,,,,,,,
AUT,2003,EUR,11.5706553014945,946,,,,,,,,,,,971,,,,,,,,,,,,,,,,,,,
AUT,2004,EUR,10.8923049212529,895,,,,,,,,,,,915,,,,,,,,,,,,,,,,,,,
AUT,2005,EUR,11.2435022734168,928,,,,,,,,,,,954,,,,,,,,,,,,,,,,,,,
AUT,2006,EUR,10.3194254433581,855,,,,,,,,,,,873,,,,,,,,,,,,,,,,,,,
AUT,2007,EUR,9.75494636523602,811,,,,,,,,,,,874,,,,,,,,,,,,,,,,,,,
AUT,2008,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,2009,EUR,7.91863229096423,663,,,,,,,,,,,696,,,,,,,,,,,,,,,,,,,
AUT,2010,EUR,7.87163292982297,662,,,,,,,,,,,691,,,,,,,,,,,,,,,,,,,
AUT,2011,EUR,7.96119856140077,673,,,,,,,,,,,690,,,,,,,,,,,,,,,,,,,
AUT,2012,EUR,7.29220451575645,620,,,,,,,,,,,648,,,,,,,,,,,,,,,,,,,
AUT,2013,EUR,7.29296482511903,624,,,,,,,,,,,649,,,,,,,,,,,,,,,,,,,
AUT,2014,EUR,6.54656505561969,564,,,,,,,,,,,582,,,,,,,,,,,,,,,,,,,
AUT,2015,EUR,6.49869386623545,564,,,,,,,,,,,583,,,,,,,,,,,,,,,,,,,
AUT,2016,EUR,7.07646445659955,619,,,,,,,,,,,634,,,,,,,,,,,,,,,,,,,
AUT,2017,EUR,6.37195288564431,562,,,,,,,,,,,570,,,,,,,,,,,,,,,,,,,
AUT,2018,EUR,5.28601680975839,470,,,,,,,,,,,482,,,,,,,,,,,,,,,,,,,
AUT,2019,EUR,5.18140038065426,464,,,,,,,,,,,474,,,,,,,,,,,,,,,,,,,
AUT,2020,EUR,4.24142831764079,382,,,,,,,,,,,388,,,,,,,,,,,,,,,,,,,
AZE,2000,EUR,63.8577386973834,5187,,,,,,,,,,,5187,,,,,,,,,,,,,,,,,,,
AZE,2001,EUR,59.7514179982543,4898,,,,,,,,,,,4898,,,,,,,,,,,,,,,,,,,
AZE,2002,EUR,62.1234700947739,5142,,,,,,,,,,,5142,,,,,,,,,,,,,,,,,,,
AZE,2003,EUR,45.9849406196282,3845,,,,3941,,,,0,,,3931,,,,,1,,,,,,,,,,,,,,
AZE,2004,EUR,63.9607013331143,5404,,,,3295,,,,,,,6501,,,,,0.50684510075373,,,,,,,,,,,,,,
AZE,2005,EUR,70.6672397497954,6034,,,,,,,,,,,7920,,,,,,,,,,,,,,,,,,,
AZE,2006,EUR,66.1054328932523,5705,,,,,,,,,,,7498,,,,,,,,,,,,,,,,,,,
AZE,2007,EUR,63.2834710932314,5521,,,,,,,31,,,,7347,,,,,,,,,,,,,,,,,,,
AZE,2008,EUR,86.512279880828,7632,,,,,5945,,,,,,10078,,,,,,,,,,,,,,,,,,,
AZE,2009,EUR,106.024136346457,9462,,,,,,,,,,,10417,,,,,,,,,,,,,,,,,,,
AZE,2010,EUR,83.5873706679185,7550,,,,6290,,48,,,,,8394,,,,,0.749344770073862,,,,,,,0.00763116057233704,0.00763116057233704,0.00104116528157541,,,0.00763116057233704,0.00104116528157541,0.00763116057233704
AZE,2011,EUR,99.9969714453214,9146,,,,7448,6179,36,76,22,,,10100,,,,,0.737425742574257,,,,,,,0.00483351235230935,0.00483351235230935,0.000753911702058,,,0.00483351235230935,0.000753911702058,0.00483351235230935
AZE,2012,EUR,68.6801622160022,6363,,,,7849,7849,129,129,63,63,,8140,,,,,0.964250614250614,,,,,,,0.0164352146770289,0.0164352146770289,0.00163913674467547,,,0.0164352146770289,0.00163913674467547,0.0164352146770289
AZE,2013,EUR,62.4369570528563,5860,,,,8329,8329,131,131,78,78,,8597,,,,,0.968826334767942,,,,,,,0.0157281786528995,0.0157281786528995,0.0016697742730525,,,0.0157281786528995,0.0016697742730525,0.0157281786528995
AZE,2014,EUR,60.8903199960949,5788,,,,,7004,,148,,101,,7539,,,,,0.929035681124818,,,,,,,0.0211307824100514,0.0211307824100514,0.00193407479120568,,,0.0211307824100514,0.00193407479120568,0.0211307824100514
AZE,2015,EUR,56.6990216197235,5456,112,6964,89,,,,,,,,7501,,,,,0.928409545393948,,,,,,,0.016082711085583,0.016082711085583,0.00175474800137988,,,0.016082711085583,0.00175474800137988,0.016082711085583
AZE,2016,EUR,52.9886840041039,5159,99,4722,78,,,,,,,0,6707,,,,,0.704040554644401,,,,,,,0.0209656925031766,0.0209656925031766,0.00204492579613778,,,0.0209656925031766,0.00204492579613778,0.0209656925031766
AZE,2017,EUR,53.1318649396322,5231,95,5889,79,,,,,,,0,7129,,,,,0.826062561369056,,,,,,,0.0161317710986585,0.0161317710986585,0.0017894559939845,,,0.0161317710986585,0.0017894559939845,0.0161317710986585
AZE,2018,EUR,50.6355220348444,5038,87,6483,74,,,,,,,0,6896,,,,,0.940110208816705,,,,,,,0.013419713095789,0.013419713095789,0.00167961920940059,,,0.013419713095789,0.00167961920940059,0.013419713095789
AZE,2019,EUR,48.0009442939238,4823,71,4534,71,,,,,,,1,6533,,,,,0.694015000765345,,,,,,,0.0156594618438465,0.0156594618438465,0.00184926769536166,,,0.0156594618438465,0.00184926769536166,0.0156594618438465
AZE,2020,EUR,36.3244544058072,3683,83,4454,77,,,,,,,0,4991,,,,,0.892406331396514,,,,,,,0.0186349348899865,0.0186349348899865,0.00230755281573386,,,0.0186349348899865,0.00230755281573386,0.0186349348899865
BDI,2000,AFR,100.660446025637,6421,,,,,,,,,,,6441,,,,,,,,,,,,,,,,,,,
BDI,2001,AFR,99.2713866395241,6478,,,,,,,,,,,6578,,,,,,,,,,,,,,,,,,,
BDI,2002,AFR,95.0311435449078,6371,,,,,,,,,,,6395,,,,,,,,,,,,,,,,,,,
BDI,2003,AFR,98.7384720083958,6822,,,,,,,,,,,6846,,,,,,,,,,,,,,,,,,,
BDI,2004,AFR,96.3446522057611,6871,,,,,,,,,,,6886,,,,,,,,,,,,,,,,,,,
BDI,2005,AFR,89.4111046555283,6585,,,,,,,,,,,6627,,,,,,,,,,,,,,,,,,,
BDI,2006,AFR,80.3643604960666,6114,,,,,,,,,,,6176,,,,,,,,,,,,,,,,,,,
BDI,2007,AFR,79.9264737492919,6284,,,,,,,,,,,6343,,,,,,,,,,,,,,,,,,,
BDI,2008,AFR,83.779385545644,6808,,,,526,526,243,168,33,33,,6865,,,,,0.0766205389657684,,,,,,,0.461977186311787,,,,,,,
BDI,2009,AFR,86.6550816947719,7277,,,,3625,2857,1305,1305,423,423,,7323,,,,,0.49501570394647,,,,,,,0.36,,,,,,,
BDI,2010,AFR,87.7287419460958,7611,,,,5511,5512,1260,1260,509,509,,7719,,,,,0.713952584531675,,,,,,,0.228633641807295,0.228633641807295,0.00484640106873222,,,0.228633641807295,0.00484640106873222,0.228633641807295
BDI,2011,AFR,75.2589244113294,6742,,,,4817,4817,1036,1036,502,502,,6828,,,,,0.705477445811365,,,,,,,0.215071621341084,0.215071621341084,0.00504098796229915,,,0.215071621341084,0.00504098796229915,0.215071621341084
BDI,2012,AFR,74.8540556816402,6921,,,,5734,5734,1076,1076,588,588,,7016,,,,,0.8172748004561,,,,,,,0.187652598535054,0.187652598535054,0.00472971715940809,,,0.187652598535054,0.00472971715940809,0.187652598535054
BDI,2013,AFR,78.2679625865093,7467,,,,6581,6581,977,977,626,626,,7547,,,,,0.872002120047701,,,,,,,0.148457681203465,0.148457681203465,0.00414910766286513,,,0.148457681203465,0.00414910766286513,0.148457681203465
BDI,2014,AFR,73.4028754301601,7226,,,,,6654,,901,,611,,7309,,,,,0.910384457518128,,,,,,,0.135407273820259,0.135407273820259,0.00405927640523915,,,0.135407273820259,0.00405927640523915,0.135407273820259
BDI,2015,AFR,67.834418664347,6892,907,6534,851,,,,,,,,6969,,,,,0.937580714593198,,,,,,,0.138812366085093,0.138812366085093,0.00420193892570988,,,0.138812366085093,0.00420193892570988,0.138812366085093
BDI,2016,AFR,72.1491090486062,7567,877,7345,795,,,,,,,0,7662,,,,,0.958626990341947,,,,,,,0.119400953029272,0.119400953029272,0.00376196938440199,,,0.119400953029272,0.00376196938440199,0.119400953029272
BDI,2017,AFR,71.6726039783837,7760,887,7693,857,,,,,,,1,7862,,,,,0.97850419740524,,,,,,,0.115299623033927,0.115299623033927,0.00365876444329828,,,0.115299623033927,0.00365876444329828,0.115299623033927
BDI,2018,AFR,64.4452416334158,7202,761,7066,751,,,,,,,1,7202,,,,,0.98111635656762,,,,,,,0.107698839513162,0.107698839513162,0.00368885699810323,,,0.107698839513162,0.00368885699810323,0.107698839513162
BDI,2019,AFR,58.5660197230373,6753,575,6828,572,,,,,,,0,6828,,,,,1,,,,,,,0.0842120679554775,0.0842120679554775,0.00341804546613156,,,0.0842120679554775,0.00341804546613156,0.0842120679554775
BDI,2020,AFR,59.752172712625,7105,559,7073,557,,,,,,,1,7215,,,,,0.98031878031878,,,,,,,0.0790329421744663,0.0790329421744663,0.00323791684299514,,,0.0790329421744663,0.00323791684299514,0.0790329421744663
BEL,2000,EUR,12.4294328191101,1278,,,,,,,,,,,1278,,,,,,,,,,,,,,,,,,,
BEL,2001,EUR,12.801595809527,1321,,,,,,,,,,,1321,,,,,,,,,,,,,,,,,,,
BEL,2002,EUR,11.683686804255,1211,,,,,,,,,,,1211,,,,,,,,,,,,,,,,,,,
BEL,2003,EUR,10.2120840627279,1064,,,,0,,,,,,,1128,,,,,0,,,,,,,,,,,,,,
BEL,2004,EUR,10.7632375895004,1128,,,,751,1226,53,55,,,,1226,,,,,0.612561174551387,,,,,,,0.070572569906791,0.070572569906791,0.0078724515557116,,,0.070572569906791,0.0078724515557116,0.070572569906791
BEL,2005,EUR,10.2020644010056,1076,,,,937,937,52,52,,,,1144,,,,,0.819055944055944,,,,,,,0.0554962646744931,0.0554962646744931,0.00723947058595187,,,0.0554962646744931,0.00723947058595187,0.0554962646744931
BEL,2006,EUR,9.82156948492036,1043,,,,927,927,55,55,,,,1127,,,,,0.822537710736469,,,,,,,0.0593311758360302,0.0593311758360302,0.00757259995340621,,,0.0593311758360302,0.00757259995340621,0.0593311758360302
BEL,2007,EUR,8.92725604379908,955,,,,871,871,52,52,,,,1028,,,,,0.84727626459144,,,,,,,0.0597014925373134,0.0597014925373134,0.0079404155894803,,,0.0597014925373134,0.0079404155894803,0.0597014925373134
BEL,2008,EUR,8.71157398009642,939,,,,913,913,56,56,,,,1006,,,,,0.907554671968191,,,,,,,0.0613362541073385,0.0613362541073385,0.00813453021816319,,,0.0613362541073385,0.00813453021816319,0.0613362541073385
BEL,2009,EUR,8.4530900464036,918,,,,930,930,43,43,,,,994,,,,,0.935613682092555,,,,,,,0.0462365591397849,0.0462365591397849,0.0071869732141762,,,0.0462365591397849,0.0071869732141762,0.0462365591397849
BEL,2010,EUR,9.15096672512864,1001,,,,969,969,66,66,,,,1086,,,,,0.892265193370166,,,,,,,0.0681114551083591,0.0681114551083591,0.00821274223737553,,,0.0681114551083591,0.00821274223737553,0.0681114551083591
BEL,2011,EUR,8.74352860849875,963,,,,845,845,44,44,,,,1019,,,,,0.829244357212954,,,,,,,0.0520710059171598,0.0520710059171598,0.00742414874233875,,,0.0520710059171598,0.00742414874233875,0.0520710059171598
BEL,2012,EUR,8.20000802861072,909,,,,556,556,43,43,,,,987,,,,,0.563323201621074,,,,,,,0.0773381294964029,,,,,,,
BEL,2013,EUR,8.12264075837134,906,,,,493,492,36,36,,,,981,,,,,0.502548419979613,,,,,,,0.0730223123732252,,,,,,,
BEL,2014,EUR,7.89575113234072,886,,,,,497,,38,,,,959,,,,,0.518248175182482,,,,,,,0.0764587525150906,,,,,,,
BEL,2015,EUR,8.22117002664173,928,30,423,,,,,,,,,988,,,,,0.428137651821862,,,,,,,0.0709219858156028,,,,,,,
BEL,2016,EUR,8.68385288637267,986,32,448,,,,,,,,1,1047,,,,,0.427889207258835,,,,,,,0.0714285714285714,,,,,,,
BEL,2017,EUR,8.02118995228618,916,43,517,,,,,,,,1,972,,,,,0.531893004115226,,,,,,,0.0831721470019342,,,,,,,
BEL,2018,EUR,7.95145172780779,913,36,503,,,,,,,,1,981,,,,,0.512742099898063,,,,,,,0.0715705765407555,,,,,,,
BEL,2019,EUR,7.75608558073496,895,36,463,,,,,,,,1,968,,,,,0.478305785123967,,,,,,,0.0777537796976242,,,,,,,
BEL,2020,EUR,6.71290575977668,778,31,359,,,,,,,,1,830,,,,,0.432530120481928,,,,,,,0.0863509749303621,,,,,,,
BEN,2000,AFR,39.2808216085591,2697,,,,,,,,,,,2886,,,,,,,,,,,,,,,,,,,
BEN,2001,AFR,37.5738618186258,2659,,,,,,,,,,,2861,,,,,,,,,,,,,,,,,,,
BEN,2002,AFR,38.9423472325027,2841,,,,,,,,,,,3074,,,,,,,,,,,,,,,,,,,
BEN,2003,AFR,39.0928543049211,2940,,,,,,,,,,,3180,,,,,,,,,,,,,,,,,,,
BEN,2004,AFR,40.2064360491215,3116,,,,,,,,,,,3304,,,,,,,,,,,,,,,,,,,
BEN,2005,AFR,40.9660316430649,3270,,,,503,,57,,,,,3457,,,,,0.145501880242985,,,,,,,0.113320079522863,,,,,,,
BEN,2006,AFR,43.909540990737,3608,,,,3318,3318,494,494,,213,,3723,,,,,0.891216760676874,,,,,,,0.148884870403858,0.148884870403858,0.00599511913215652,,,0.148884870403858,0.00599511913215652,0.148884870403858
BEN,2007,AFR,42.1654470424458,3565,,,,3385,,501,,220,,,3673,,,,,0.921589980942009,,,,,,,0.148005908419498,0.148005908419498,0.00601951613360912,,,0.148005908419498,0.00601951613360912,0.148005908419498
BEN,2008,AFR,44.5215343601725,3872,,,,3802,3802,653,644,261,,,3977,,,0.17,2008,0.955996982650239,,,,0.17,0.136,0.204,0.171751709626512,0.171751709626512,0.00612577930357369,,0.0173469387755102,0.171404857454532,0.00577620484990227,0.171404857454532
BEN,2009,AFR,43.355220005382,3878,,,,3845,3845,633,629,276,,,3987,,,0.16,2009,0.964384248808628,,,,0.16,0.128,0.192,0.164629388816645,0.164629388816645,0.00601806417085187,,0.0163265306122449,0.163931238480088,0.00564668761084053,0.163931238480088
BEN,2010,AFR,40.8293976881169,3756,,,,3774,3774,592,585,340,,,3841,,,0.16,2010,0.982556625878677,,,,0.16,0.128,0.192,0.156862745098039,0.156862745098039,0.00600001711865646,,0.0163265306122449,0.157076550974691,0.00563147345438997,0.157076550974691
BEN,2011,AFR,44.5204114776834,4212,,,,4259,4259,727,721,537,,,4320,,,,,0.98587962962963,,,,,,,0.170697346795022,0.170697346795022,0.00585680796345501,,,0.170697346795022,0.00585680796345501,0.170697346795022
BEN,2012,AFR,40.7636597831653,3966,,,,4006,4006,637,637,553,,,4075,,,,,0.983067484662577,,,,,,,0.159011482775836,0.159011482775836,0.00587131406950908,,,0.159011482775836,0.00587131406950908,0.159011482775836
BEN,2013,AFR,38.642247751383,3866,,,,3730,3730,594,587,530,,,3957,,,,,0.942633308061663,,,,,,,0.159249329758713,0.159249329758713,0.00595109911698709,,,0.159249329758713,0.00595109911698709,0.159249329758713
BEN,2014,AFR,37.7764248084373,3886,,,,,3828,,,,,,3977,,,,,0.962534573799346,,,,,,,,,,,,,,0.155925386811147
BEN,2015,AFR,37.6797874273754,3985,613,4017,531,,,,,,,,4092,,,,,0.981671554252199,,,,,,,0.15260144386358,0.15260144386358,0.00575906379971164,,,0.15260144386358,0.00575906379971164,0.15260144386358
BEN,2016,AFR,35.7889462100693,3891,572,3879,504,,,,,,,0,3968,,,,,0.977570564516129,,,,,,,0.147460685743748,0.147460685743748,0.00574966029105874,,,0.147460685743748,0.00574966029105874,0.147460685743748
BEN,2017,AFR,31.8831211132659,3563,544,3568,486,,,,,,,0,3662,,,,,0.974330966684872,,,,,,,0.152466367713004,0.152466367713004,0.006091561774613,,,0.152466367713004,0.006091561774613,0.152466367713004
BEN,2018,AFR,34.8540513807751,4003,574,3939,539,,,,,,,1,4096,,,,,0.961669921875,,,,,,,0.145722264534146,0.145722264534146,0.00563811439708578,,,0.145722264534146,0.00563811439708578,0.145722264534146
BEN,2019,AFR,36.149016312053,4266,670,4138,619,,,,,,,1,4374,,,,,0.946044810242341,,,,,,,0.161913968100532,0.161913968100532,0.00569964227364515,,,0.161913968100532,0.00569964227364515,0.161913968100532
BEN,2020,AFR,32.2357186610332,3908,546,3871,524,,,,,,,1,4002,,,,,0.967266366816592,,,,,,,0.141048824593128,0.141048824593128,0.00563136527907015,,,0.141048824593128,0.00563136527907015,0.141048824593128
BFA,2000,AFR,20.0810634021457,2331,,,,,,,,,,,2421,,,,,,,,,,,,,,,,,,,
BFA,2001,AFR,20.1430120366636,2406,,,,,,,,,,,2493,,,,,,,,,,,,,,,,,,,
BFA,2002,AFR,19.3279203767773,2376,,,,,,,,,,,2470,,,,,,,,,,,,,,,,,,,
BFA,2003,AFR,20.7038944815745,2620,,,,260,,40,,,,,2765,,,,,0.0940325497287523,,,,,,,0.153846153846154,,,,,,,
BFA,2004,AFR,22.0711655417228,2876,,,,175,,145,,,,,3099,,,,,0.0564698289770894,,,,,,,,,,,,,,
BFA,2005,AFR,25.9128061639399,3478,,,,1213,56,559,93,181,,,3645,,,,,0.33278463648834,,,,,,,0.460840890354493,,,,,,,
BFA,2006,AFR,28.2663323396128,3909,,,,2624,1412,739,718,287,193,,4219,,,,,0.621948328987912,,,,,,,0.281631097560976,0.281631097560976,0.00725751931021546,,,0.281631097560976,0.00725751931021546,0.281631097560976
BFA,2007,AFR,27.6101037964489,3935,,,,3390,2665,781,653,367,267,,4219,0.3,2002,,,0.803507940270206,0.3,0.24,0.36,,,,0.230383480825959,,,0.0306122448979592,,0.3,0.0306122448979592,0.3
BFA,2008,AFR,28.8500976022356,4238,,,,4308,3790,948,887,489,370,,4549,,,,,0.947021323367773,,,,,,,0.220055710306407,0.220055710306407,0.0064234681980669,,,0.220055710306407,0.0064234681980669,0.220055710306407
BFA,2009,AFR,31.1470145692208,4716,,,,4602,4817,903,981,483,503,,5111,,,,,0.900410878497359,,,,,,,0.196219035202086,0.196219035202086,0.00583505496505017,,,0.196219035202086,0.00583505496505017,0.196219035202086
BFA,2010,AFR,30.7589560948583,4800,,,,4761,4282,839,760,503,314,,5135,,,,,0.927166504381694,,,,,,,0.176223482461668,0.176223482461668,0.00555189680720845,,,0.176223482461668,0.00555189680720845,0.176223482461668
